,location,new_cases,new_deaths,total_cases,total_deaths,continent,population
4426,Saudi Arabia,0,0,133,0,Asia,34813867
4427,Saudi Arabia,38,0,171,0,Asia,34813867
4428,Saudi Arabia,67,0,238,0,Asia,34813867
4429,Saudi Arabia,36,0,274,0,Asia,34813867
4430,Saudi Arabia,118,0,392,0,Asia,34813867
4431,Saudi Arabia,119,0,511,0,Asia,34813867
4432,Saudi Arabia,51,0,562,0,Asia,34813867
4433,Saudi Arabia,205,1,767,1,Asia,34813867
4434,Saudi Arabia,133,1,900,2,Asia,34813867
4435,Saudi Arabia,112,1,1012,3,Asia,34813867
4436,Saudi Arabia,92,0,1104,3,Asia,34813867
4437,Saudi Arabia,99,1,1203,4,Asia,34813867
4438,Saudi Arabia,26,4,1229,8,Asia,34813867
4439,Saudi Arabia,224,0,1453,8,Asia,34813867
4440,Saudi Arabia,110,2,1563,10,Asia,34813867
4441,Saudi Arabia,157,6,1720,16,Asia,34813867
4442,Saudi Arabia,165,5,1885,21,Asia,34813867
4443,Saudi Arabia,0,0,1885,21,Asia,34813867
4444,Saudi Arabia,294,8,2179,29,Asia,34813867
4445,Saudi Arabia,206,5,2385,34,Asia,34813867
4446,Senegal,1,0,1,0,Africa,16743930
4447,Senegal,2,0,3,0,Africa,16743930
4448,Senegal,1,0,4,0,Africa,16743930
4449,Senegal,2,0,6,0,Africa,16743930
4450,Senegal,13,0,19,0,Africa,16743930
4451,Senegal,2,0,21,0,Africa,16743930
4452,Senegal,5,0,26,0,Africa,16743930
4453,Senegal,1,0,27,0,Africa,16743930
4454,Senegal,4,0,31,0,Africa,16743930
4455,Senegal,5,0,36,0,Africa,16743930
4456,Senegal,0,0,36,0,Africa,16743930
4457,Senegal,11,0,47,0,Africa,16743930
4458,Senegal,9,0,56,0,Africa,16743930
4459,Senegal,11,0,67,0,Africa,16743930
4460,Senegal,12,0,79,0,Africa,16743930
4461,Senegal,7,0,86,0,Africa,16743930
4462,Senegal,13,0,99,0,Africa,16743930
4463,Senegal,6,0,105,0,Africa,16743930
4464,Senegal,14,0,119,0,Africa,16743930
4465,Senegal,11,0,130,0,Africa,16743930
4466,Senegal,12,0,142,0,Africa,16743930
4467,Senegal,20,0,162,0,Africa,16743930
4468,Senegal,13,0,175,0,Africa,16743930
4469,Senegal,15,1,190,1,Africa,16743930
4470,Senegal,5,0,195,1,Africa,16743930
4471,Senegal,12,0,207,1,Africa,16743930
4472,Senegal,12,1,219,2,Africa,16743930
4473,Senegal,3,0,222,2,Africa,16743930
4474,Serbia,1,0,1,0,Europe,6804596
4475,Serbia,4,0,5,0,Europe,6804596
4476,Serbia,13,0,18,0,Europe,6804596
4477,Serbia,6,0,24,0,Europe,6804596
4478,Serbia,17,0,41,0,Europe,6804596
4479,Serbia,5,0,46,0,Europe,6804596
4480,Serbia,9,0,55,0,Europe,6804596
4481,Serbia,2,0,57,0,Europe,6804596
4482,Serbia,15,0,72,0,Europe,6804596
4483,Serbia,22,0,94,0,Europe,6804596
4484,Serbia,32,0,126,0,Europe,6804596
4485,Serbia,9,1,135,1,Europe,6804596
4486,Serbia,14,0,149,1,Europe,6804596
4487,Serbia,39,0,188,1,Europe,6804596
4488,Serbia,34,0,222,1,Europe,6804596
4489,Serbia,27,0,249,1,Europe,6804596
4490,Serbia,54,1,303,2,Europe,6804596
4491,Serbia,81,1,384,3,Europe,6804596
4492,Serbia,73,3,457,6,Europe,6804596
4493,Serbia,202,4,659,10,Europe,6804596
4494,Serbia,82,3,741,13,Europe,6804596
4495,Serbia,0,0,741,13,Europe,6804596
4496,Serbia,159,10,900,23,Europe,6804596
4497,Serbia,160,0,1060,23,Europe,6804596
4498,Serbia,111,8,1171,31,Europe,6804596
4499,Serbia,305,8,1476,39,Europe,6804596
4500,Serbia,148,5,1624,44,Europe,6804596
4501,Serbia,284,7,1908,51,Europe,6804596
4502,Seychelles,2,0,2,0,Africa,98340
4503,Seychelles,1,0,3,0,Africa,98340
4504,Seychelles,1,0,4,0,Africa,98340
4505,Seychelles,0,0,4,0,Africa,98340
4506,Seychelles,2,0,6,0,Africa,98340
4507,Seychelles,0,0,6,0,Africa,98340
4508,Seychelles,1,0,7,0,Africa,98340
4509,Seychelles,0,0,7,0,Africa,98340
4510,Seychelles,0,0,7,0,Africa,98340
4511,Seychelles,0,0,7,0,Africa,98340
4512,Seychelles,0,0,7,0,Africa,98340
4513,Seychelles,0,0,7,0,Africa,98340
4514,Seychelles,0,0,7,0,Africa,98340
4515,Seychelles,0,0,7,0,Africa,98340
4516,Seychelles,0,0,7,0,Africa,98340
4517,Seychelles,1,0,8,0,Africa,98340
4518,Seychelles,2,0,10,0,Africa,98340
4519,Seychelles,0,0,10,0,Africa,98340
4520,Seychelles,0,0,10,0,Africa,98340
4521,Seychelles,0,0,10,0,Africa,98340
4522,Seychelles,0,0,10,0,Africa,98340
4523,Seychelles,0,0,10,0,Africa,98340
4524,Seychelles,0,0,10,0,Africa,98340
4525,Singapore,3,0,3,0,Asia,5850343
4526,Singapore,0,0,3,0,Asia,5850343
4527,Singapore,1,0,4,0,Asia,5850343
4528,Singapore,0,0,4,0,Asia,5850343
4529,Singapore,1,0,5,0,Asia,5850343
4530,Singapore,2,0,7,0,Asia,5850343
4531,Singapore,3,0,10,0,Asia,5850343
4532,Singapore,3,0,13,0,Asia,5850343
4533,Singapore,3,0,16,0,Asia,5850343
4534,Singapore,2,0,18,0,Asia,5850343
4535,Singapore,0,0,18,0,Asia,5850343
4536,Singapore,0,0,18,0,Asia,5850343
4537,Singapore,6,0,24,0,Asia,5850343
4538,Singapore,4,0,28,0,Asia,5850343
4539,Singapore,2,0,30,0,Asia,5850343
4540,Singapore,3,0,33,0,Asia,5850343
4541,Singapore,7,0,40,0,Asia,5850343
4542,Singapore,3,0,43,0,Asia,5850343
4543,Singapore,2,0,45,0,Asia,5850343
4544,Singapore,2,0,47,0,Asia,5850343
4545,Singapore,3,0,50,0,Asia,5850343
4546,Singapore,8,0,58,0,Asia,5850343
4547,Singapore,9,0,67,0,Asia,5850343
4548,Singapore,5,0,72,0,Asia,5850343
4549,Singapore,3,0,75,0,Asia,5850343
4550,Singapore,2,0,77,0,Asia,5850343
4551,Singapore,4,0,81,0,Asia,5850343
4552,Singapore,3,0,84,0,Asia,5850343
4553,Singapore,1,0,85,0,Asia,5850343
4554,Singapore,1,0,86,0,Asia,5850343
4555,Singapore,3,0,89,0,Asia,5850343
4556,Singapore,0,0,89,0,Asia,5850343
4557,Singapore,1,0,90,0,Asia,5850343
4558,Singapore,1,0,91,0,Asia,5850343
4559,Singapore,2,0,93,0,Asia,5850343
4560,Singapore,3,0,96,0,Asia,5850343
4561,Singapore,2,0,98,0,Asia,5850343
4562,Singapore,4,0,102,0,Asia,5850343
4563,Singapore,4,0,106,0,Asia,5850343
4564,Singapore,2,0,108,0,Asia,5850343
4565,Singapore,2,0,110,0,Asia,5850343
4566,Singapore,2,0,112,0,Asia,5850343
4567,Singapore,5,0,117,0,Asia,5850343
4568,Singapore,13,0,130,0,Asia,5850343
4569,Singapore,8,0,138,0,Asia,5850343
4570,Singapore,12,0,150,0,Asia,5850343
4571,Singapore,10,0,160,0,Asia,5850343
4572,Singapore,6,0,166,0,Asia,5850343
4573,Singapore,12,0,178,0,Asia,5850343
4574,Singapore,9,0,187,0,Asia,5850343
4575,Singapore,13,0,200,0,Asia,5850343
4576,Singapore,14,0,214,0,Asia,5850343
4577,Singapore,12,0,226,0,Asia,5850343
4578,Singapore,17,0,243,0,Asia,5850343
4579,Singapore,23,0,266,0,Asia,5850343
4580,Singapore,47,0,313,0,Asia,5850343
4581,Singapore,32,0,345,0,Asia,5850343
4582,Singapore,40,0,385,0,Asia,5850343
4583,Singapore,47,2,432,2,Asia,5850343
4584,Singapore,23,0,455,2,Asia,5850343
4585,Singapore,54,0,509,2,Asia,5850343
4586,Singapore,49,0,558,2,Asia,5850343
4587,Singapore,10,0,568,2,Asia,5850343
4588,Singapore,26,0,594,2,Asia,5850343
4589,Singapore,138,0,732,2,Asia,5850343
4590,Singapore,71,1,803,3,Asia,5850343
4591,Singapore,41,0,844,3,Asia,5850343
4592,Singapore,0,0,844,3,Asia,5850343
4593,Singapore,35,0,879,3,Asia,5850343
4594,Singapore,121,1,1000,4,Asia,5850343
4595,Singapore,49,1,1049,5,Asia,5850343
4596,Singapore,65,0,1114,5,Asia,5850343
4597,Singapore,75,1,1189,6,Asia,5850343
4598,Singapore,120,0,1309,6,Asia,5850343
4599,Slovakia,1,0,1,0,Europe,5459643
4600,Slovakia,2,0,3,0,Europe,5459643
4601,Slovakia,2,0,5,0,Europe,5459643
4602,Slovakia,2,0,7,0,Europe,5459643
4603,Slovakia,3,0,10,0,Europe,5459643
4604,Slovakia,11,0,21,0,Europe,5459643
4605,Slovakia,9,0,30,0,Europe,5459643
4606,Slovakia,14,0,44,0,Europe,5459643
4607,Slovakia,17,0,61,0,Europe,5459643
4608,Slovakia,23,0,84,0,Europe,5459643
4609,Slovakia,13,0,97,0,Europe,5459643
4610,Slovakia,10,0,107,0,Europe,5459643
4611,Slovakia,16,0,123,0,Europe,5459643
4612,Slovakia,14,0,137,0,Europe,5459643
4613,Slovakia,41,0,178,0,Europe,5459643
4614,Slovakia,7,0,185,0,Europe,5459643
4615,Slovakia,6,0,191,0,Europe,5459643
4616,Slovakia,13,0,204,0,Europe,5459643
4617,Slovakia,12,0,216,0,Europe,5459643
4618,Slovakia,10,0,226,0,Europe,5459643
4619,Slovakia,69,0,295,0,Europe,5459643
4620,Slovakia,0,0,295,0,Europe,5459643
4621,Slovakia,41,0,336,0,Europe,5459643
4622,Slovakia,0,0,336,0,Europe,5459643
4623,Slovakia,27,0,363,0,Europe,5459643
4624,Slovakia,37,0,400,0,Europe,5459643
4625,Slovakia,26,0,426,0,Europe,5459643
4626,Slovakia,24,0,450,0,Europe,5459643
4627,Slovakia,21,0,471,0,Europe,5459643
4628,Slovakia,14,0,485,0,Europe,5459643
4629,Slovenia,1,0,1,0,Europe,2078932
4630,Slovenia,5,0,6,0,Europe,2078932
4631,Slovenia,3,0,9,0,Europe,2078932
4632,Slovenia,3,0,12,0,Europe,2078932
4633,Slovenia,4,0,16,0,Europe,2078932
4634,Slovenia,15,0,31,0,Europe,2078932
4635,Slovenia,26,0,57,0,Europe,2078932
4636,Slovenia,39,0,96,0,Europe,2078932
4637,Slovenia,45,0,141,0,Europe,2078932
4638,Slovenia,40,0,181,0,Europe,2078932
4639,Slovenia,38,0,219,0,Europe,2078932
4640,Slovenia,34,0,253,0,Europe,2078932
4641,Slovenia,22,1,275,1,Europe,2078932
4642,Slovenia,11,0,286,1,Europe,2078932
4643,Slovenia,33,0,319,1,Europe,2078932
4644,Slovenia,22,0,341,1,Europe,2078932
4645,Slovenia,42,0,383,1,Europe,2078932
4646,Slovenia,31,0,414,1,Europe,2078932
4647,Slovenia,28,0,442,1,Europe,2078932
4648,Slovenia,38,2,480,3,Europe,2078932
4649,Slovenia,48,1,528,4,Europe,2078932
4650,Slovenia,49,1,577,5,Europe,2078932
4651,Slovenia,55,4,632,9,Europe,2078932
4652,Slovenia,59,0,691,9,Europe,2078932
4653,Slovenia,39,2,730,11,Europe,2078932
4654,Slovenia,33,0,763,11,Europe,2078932
4655,Slovenia,51,2,814,13,Europe,2078932
4656,Slovenia,27,2,841,15,Europe,2078932
4657,Slovenia,56,1,897,16,Europe,2078932
4658,Slovenia,37,4,934,20,Europe,2078932
4659,Slovenia,43,2,977,22,Europe,2078932
4660,Slovenia,20,6,997,28,Europe,2078932
4661,Somalia,1,0,1,0,Africa,15893219
4662,Somalia,0,0,1,0,Africa,15893219
4663,Somalia,0,0,1,0,Africa,15893219
4664,Somalia,0,0,1,0,Africa,15893219
4665,Somalia,0,0,1,0,Africa,15893219
4666,Somalia,0,0,1,0,Africa,15893219
4667,Somalia,0,0,1,0,Africa,15893219
4668,Somalia,0,0,1,0,Africa,15893219
4669,Somalia,0,0,1,0,Africa,15893219
4670,Somalia,0,0,1,0,Africa,15893219
4671,Somalia,1,0,2,0,Africa,15893219
4672,Somalia,1,0,3,0,Africa,15893219
4673,Somalia,0,0,3,0,Africa,15893219
4674,Somalia,0,0,3,0,Africa,15893219
4675,Somalia,0,0,3,0,Africa,15893219
4676,Somalia,0,0,3,0,Africa,15893219
4677,Somalia,2,0,5,0,Africa,15893219
4678,Somalia,0,0,5,0,Africa,15893219
4679,Somalia,0,0,5,0,Africa,15893219
4680,Somalia,2,0,7,0,Africa,15893219
4681,Somalia,0,0,7,0,Africa,15893219
4682,South Africa,1,0,1,0,Africa,59308690
4683,South Africa,1,0,2,0,Africa,59308690
4684,South Africa,1,0,3,0,Africa,59308690
4685,South Africa,4,0,7,0,Africa,59308690
4686,South Africa,6,0,13,0,Africa,59308690
4687,South Africa,4,0,17,0,Africa,59308690
4688,South Africa,7,0,24,0,Africa,59308690
4689,South Africa,0,0,24,0,Africa,59308690
4690,South Africa,27,0,51,0,Africa,59308690
4691,South Africa,11,0,62,0,Africa,59308690
4692,South Africa,23,0,85,0,Africa,59308690
4693,South Africa,31,0,116,0,Africa,59308690
4694,South Africa,34,0,150,0,Africa,59308690
4695,South Africa,55,0,205,0,Africa,59308690
4696,South Africa,35,0,240,0,Africa,59308690
4697,South Africa,34,0,274,0,Africa,59308690
4698,South Africa,128,0,402,0,Africa,59308690
4699,South Africa,155,0,557,0,Africa,59308690
4700,South Africa,152,0,709,0,Africa,59308690
4701,South Africa,218,2,927,2,Africa,59308690
4702,South Africa,243,0,1170,2,Africa,59308690
4703,South Africa,17,0,1187,2,Africa,59308690
4704,South Africa,93,0,1280,2,Africa,59308690
4705,South Africa,46,1,1326,3,Africa,59308690
4706,South Africa,27,2,1353,5,Africa,59308690
4707,South Africa,27,0,1380,5,Africa,59308690
4708,South Africa,82,0,1462,5,Africa,59308690
4709,South Africa,43,2,1505,7,Africa,59308690
4710,South Africa,80,2,1585,9,Africa,59308690
4711,South Africa,70,2,1655,11,Africa,59308690
4712,South Korea,1,0,1,0,Asia,51269183
4713,South Korea,0,0,1,0,Asia,51269183
4714,South Korea,0,0,1,0,Asia,51269183
4715,South Korea,0,0,1,0,Asia,51269183
4716,South Korea,1,0,2,0,Asia,51269183
4717,South Korea,0,0,2,0,Asia,51269183
4718,South Korea,1,0,3,0,Asia,51269183
4719,South Korea,1,0,4,0,Asia,51269183
4720,South Korea,0,0,4,0,Asia,51269183
4721,South Korea,0,0,4,0,Asia,51269183
4722,South Korea,0,0,4,0,Asia,51269183
4723,South Korea,3,0,7,0,Asia,51269183
4724,South Korea,5,0,12,0,Asia,51269183
4725,South Korea,3,0,15,0,Asia,51269183
4726,South Korea,0,0,15,0,Asia,51269183
4727,South Korea,1,0,16,0,Asia,51269183
4728,South Korea,2,0,18,0,Asia,51269183
4729,South Korea,5,0,23,0,Asia,51269183
4730,South Korea,1,0,24,0,Asia,51269183
4731,South Korea,0,0,24,0,Asia,51269183
4732,South Korea,1,0,25,0,Asia,51269183
4733,South Korea,2,0,27,0,Asia,51269183
4734,South Korea,1,0,28,0,Asia,51269183
4735,South Korea,0,0,28,0,Asia,51269183
4736,South Korea,0,0,28,0,Asia,51269183
4737,South Korea,0,0,28,0,Asia,51269183
4738,South Korea,0,0,28,0,Asia,51269183
4739,South Korea,1,0,29,0,Asia,51269183
4740,South Korea,1,0,30,0,Asia,51269183
4741,South Korea,1,0,31,0,Asia,51269183
4742,South Korea,15,0,46,0,Asia,51269183
4743,South Korea,34,0,80,0,Asia,51269183
4744,South Korea,75,1,155,1,Asia,51269183
4745,South Korea,190,1,345,2,Asia,51269183
4746,South Korea,256,3,601,5,Asia,51269183
4747,South Korea,161,2,762,7,Asia,51269183
4748,South Korea,130,1,892,8,Asia,51269183
4749,South Korea,254,3,1146,11,Asia,51269183
4750,South Korea,449,1,1595,12,Asia,51269183
4751,South Korea,427,1,2022,13,Asia,51269183
4752,South Korea,909,3,2931,16,Asia,51269183
4753,South Korea,595,1,3526,17,Asia,51269183
4754,South Korea,686,5,4212,22,Asia,51269183
4755,South Korea,600,6,4812,28,Asia,51269183
4756,South Korea,516,4,5328,32,Asia,51269183
4757,South Korea,438,3,5766,35,Asia,51269183
4758,South Korea,518,7,6284,42,Asia,51269183
4759,South Korea,483,2,6767,44,Asia,51269183
4760,South Korea,367,6,7134,50,Asia,51269183
4761,South Korea,248,1,7382,51,Asia,51269183
4762,South Korea,131,3,7513,54,Asia,51269183
4763,South Korea,242,6,7755,60,Asia,51269183
4764,South Korea,114,6,7869,66,Asia,51269183
4765,South Korea,110,1,7979,67,Asia,51269183
4766,South Korea,107,5,8086,72,Asia,51269183
4767,South Korea,76,3,8162,75,Asia,51269183
4768,South Korea,74,0,8236,75,Asia,51269183
4769,South Korea,84,6,8320,81,Asia,51269183
4770,South Korea,93,5,8413,86,Asia,51269183
4771,South Korea,152,5,8565,91,Asia,51269183
4772,South Korea,87,9,8652,100,Asia,51269183
4773,South Korea,147,3,8799,103,Asia,51269183
4774,South Korea,98,1,8897,104,Asia,51269183
4775,South Korea,64,9,8961,113,Asia,51269183
4776,South Korea,76,7,9037,120,Asia,51269183
4777,South Korea,100,6,9137,126,Asia,51269183
4778,South Korea,104,5,9241,131,Asia,51269183
4779,South Korea,91,8,9332,139,Asia,51269183
4780,South Korea,146,5,9478,144,Asia,51269183
4781,South Korea,105,8,9583,152,Asia,51269183
4782,South Korea,78,6,9661,158,Asia,51269183
4783,South Korea,125,5,9786,163,Asia,51269183
4784,South Korea,0,0,9786,163,Asia,51269183
4785,South Korea,190,6,9976,169,Asia,51269183
4786,South Korea,86,5,10062,174,Asia,51269183
4787,South Korea,94,3,10156,177,Asia,51269183
4788,South Korea,81,6,10237,183,Asia,51269183
4789,South Korea,47,3,10284,186,Asia,51269183
4790,Spain,1,0,1,0,Europe,46754783
4791,Spain,0,0,1,0,Europe,46754783
4792,Spain,0,0,1,0,Europe,46754783
4793,Spain,0,0,1,0,Europe,46754783
4794,Spain,0,0,1,0,Europe,46754783
4795,Spain,0,0,1,0,Europe,46754783
4796,Spain,0,0,1,0,Europe,46754783
4797,Spain,0,0,1,0,Europe,46754783
4798,Spain,0,0,1,0,Europe,46754783
4799,Spain,1,0,2,0,Europe,46754783
4800,Spain,0,0,2,0,Europe,46754783
4801,Spain,0,0,2,0,Europe,46754783
4802,Spain,0,0,2,0,Europe,46754783
4803,Spain,0,0,2,0,Europe,46754783
4804,Spain,0,0,2,0,Europe,46754783
4805,Spain,0,0,2,0,Europe,46754783
4806,Spain,0,0,2,0,Europe,46754783
4807,Spain,0,0,2,0,Europe,46754783
4808,Spain,0,0,2,0,Europe,46754783
4809,Spain,0,0,2,0,Europe,46754783
4810,Spain,0,0,2,0,Europe,46754783
4811,Spain,0,0,2,0,Europe,46754783
4812,Spain,0,0,2,0,Europe,46754783
4813,Spain,0,0,2,0,Europe,46754783
4814,Spain,1,0,3,0,Europe,46754783
4815,Spain,4,0,7,0,Europe,46754783
4816,Spain,5,0,12,0,Europe,46754783
4817,Spain,13,0,25,0,Europe,46754783
4818,Spain,9,0,34,0,Europe,46754783
4819,Spain,32,0,66,0,Europe,46754783
4820,Spain,17,0,83,0,Europe,46754783
4821,Spain,31,0,114,0,Europe,46754783
4822,Spain,37,0,151,0,Europe,46754783
4823,Spain,49,1,200,1,Europe,46754783
4824,Spain,61,2,261,3,Europe,46754783
4825,Spain,113,2,374,5,Europe,46754783
4826,Spain,56,0,430,5,Europe,46754783
4827,Spain,159,0,589,5,Europe,46754783
4828,Spain,615,23,1204,28,Europe,46754783
4829,Spain,435,7,1639,35,Europe,46754783
4830,Spain,501,12,2140,47,Europe,46754783
4831,Spain,864,37,3004,84,Europe,46754783
4832,Spain,1227,37,4231,121,Europe,46754783
4833,Spain,1522,15,5753,136,Europe,46754783
4834,Spain,2000,152,7753,288,Europe,46754783
4835,Spain,1438,21,9191,309,Europe,46754783
4836,Spain,1987,182,11178,491,Europe,46754783
4837,Spain,2538,107,13716,598,Europe,46754783
4838,Spain,3431,169,17147,767,Europe,46754783
4839,Spain,2833,235,19980,1002,Europe,46754783
4840,Spain,4946,324,24926,1326,Europe,46754783
4841,Spain,3646,394,28572,1720,Europe,46754783
4842,Spain,4517,462,33089,2182,Europe,46754783
4843,Spain,6584,514,39673,2696,Europe,46754783
4844,Spain,7937,738,47610,3434,Europe,46754783
4845,Spain,8578,655,56188,4089,Europe,46754783
4846,Spain,7871,769,64059,4858,Europe,46754783
4847,Spain,8189,832,72248,5690,Europe,46754783
4848,Spain,6549,838,78797,6528,Europe,46754783
4849,Spain,6398,812,85195,7340,Europe,46754783
4850,Spain,9222,849,94417,8189,Europe,46754783
4851,Spain,7719,864,102136,9053,Europe,46754783
4852,Spain,8102,950,110238,10003,Europe,46754783
4853,Spain,7472,932,117710,10935,Europe,46754783
4854,Spain,7026,809,124736,11744,Europe,46754783
4855,Spain,6023,674,130759,12418,Europe,46754783
4856,Sri Lanka,1,0,1,0,Asia,21413250
4857,Sri Lanka,0,0,1,0,Asia,21413250
4858,Sri Lanka,0,0,1,0,Asia,21413250
4859,Sri Lanka,0,0,1,0,Asia,21413250
4860,Sri Lanka,0,0,1,0,Asia,21413250
4861,Sri Lanka,0,0,1,0,Asia,21413250
4862,Sri Lanka,0,0,1,0,Asia,21413250
4863,Sri Lanka,0,0,1,0,Asia,21413250
4864,Sri Lanka,0,0,1,0,Asia,21413250
4865,Sri Lanka,0,0,1,0,Asia,21413250
4866,Sri Lanka,0,0,1,0,Asia,21413250
4867,Sri Lanka,0,0,1,0,Asia,21413250
4868,Sri Lanka,0,0,1,0,Asia,21413250
4869,Sri Lanka,0,0,1,0,Asia,21413250
4870,Sri Lanka,0,0,1,0,Asia,21413250
4871,Sri Lanka,0,0,1,0,Asia,21413250
4872,Sri Lanka,0,0,1,0,Asia,21413250
4873,Sri Lanka,0,0,1,0,Asia,21413250
4874,Sri Lanka,0,0,1,0,Asia,21413250
4875,Sri Lanka,0,0,1,0,Asia,21413250
4876,Sri Lanka,0,0,1,0,Asia,21413250
4877,Sri Lanka,0,0,1,0,Asia,21413250
4878,Sri Lanka,0,0,1,0,Asia,21413250
4879,Sri Lanka,0,0,1,0,Asia,21413250
4880,Sri Lanka,0,0,1,0,Asia,21413250
4881,Sri Lanka,0,0,1,0,Asia,21413250
4882,Sri Lanka,0,0,1,0,Asia,21413250
4883,Sri Lanka,0,0,1,0,Asia,21413250
4884,Sri Lanka,0,0,1,0,Asia,21413250
4885,Sri Lanka,0,0,1,0,Asia,21413250
4886,Sri Lanka,0,0,1,0,Asia,21413250
4887,Sri Lanka,0,0,1,0,Asia,21413250
4888,Sri Lanka,0,0,1,0,Asia,21413250
4889,Sri Lanka,0,0,1,0,Asia,21413250
4890,Sri Lanka,0,0,1,0,Asia,21413250
4891,Sri Lanka,1,0,2,0,Asia,21413250
4892,Sri Lanka,1,0,3,0,Asia,21413250
4893,Sri Lanka,3,0,6,0,Asia,21413250
4894,Sri Lanka,5,0,11,0,Asia,21413250
4895,Sri Lanka,8,0,19,0,Asia,21413250
4896,Sri Lanka,10,0,29,0,Asia,21413250
4897,Sri Lanka,13,0,42,0,Asia,21413250
4898,Sri Lanka,0,0,42,0,Asia,21413250
4899,Sri Lanka,11,0,53,0,Asia,21413250
4900,Sri Lanka,13,0,66,0,Asia,21413250
4901,Sri Lanka,12,0,78,0,Asia,21413250
4902,Sri Lanka,9,0,87,0,Asia,21413250
4903,Sri Lanka,10,0,97,0,Asia,21413250
4904,Sri Lanka,5,0,102,0,Asia,21413250
4905,Sri Lanka,0,0,102,0,Asia,21413250
4906,Sri Lanka,4,0,106,0,Asia,21413250
4907,Sri Lanka,0,0,106,0,Asia,21413250
4908,Sri Lanka,9,1,115,1,Asia,21413250
4909,Sri Lanka,5,0,120,1,Asia,21413250
4910,Sri Lanka,0,0,120,1,Asia,21413250
4911,Sri Lanka,2,1,122,2,Asia,21413250
4912,Sri Lanka,21,0,143,2,Asia,21413250
4913,Sri Lanka,5,1,148,3,Asia,21413250
4914,Sri Lanka,3,1,151,4,Asia,21413250
4915,Sri Lanka,8,1,159,5,Asia,21413250
4916,Sri Lanka,7,0,166,5,Asia,21413250
4917,Sudan,1,0,1,0,Africa,43849269
4918,Sudan,0,1,1,1,Africa,43849269
4919,Sudan,0,0,1,1,Africa,43849269
4920,Sudan,0,0,1,1,Africa,43849269
4921,Sudan,0,0,1,1,Africa,43849269
4922,Sudan,1,0,2,1,Africa,43849269
4923,Sudan,0,0,2,1,Africa,43849269
4924,Sudan,0,0,2,1,Africa,43849269
4925,Sudan,0,0,2,1,Africa,43849269
4926,Sudan,0,0,2,1,Africa,43849269
4927,Sudan,0,0,2,1,Africa,43849269
4928,Sudan,1,0,3,1,Africa,43849269
4929,Sudan,0,0,3,1,Africa,43849269
4930,Sudan,0,0,3,1,Africa,43849269
4931,Sudan,0,0,3,1,Africa,43849269
4932,Sudan,2,0,5,1,Africa,43849269
4933,Sudan,0,0,5,1,Africa,43849269
4934,Sudan,1,1,6,2,Africa,43849269
4935,Sudan,1,0,7,2,Africa,43849269
4936,Sudan,0,0,7,2,Africa,43849269
4937,Sudan,0,0,7,2,Africa,43849269
4938,Sudan,0,0,7,2,Africa,43849269
4939,Sudan,3,0,10,2,Africa,43849269
4940,Sudan,2,0,12,2,Africa,43849269
4941,Suriname,1,0,1,0,South America,586634
4942,Suriname,0,0,1,0,South America,586634
4943,Suriname,4,0,5,0,South America,586634
4944,Suriname,0,0,5,0,South America,586634
4945,Suriname,1,0,6,0,South America,586634
4946,Suriname,2,0,8,0,South America,586634
4947,Suriname,0,0,8,0,South America,586634
4948,Suriname,0,0,8,0,South America,586634
4949,Suriname,0,0,8,0,South America,586634
4950,Suriname,0,0,8,0,South America,586634
4951,Suriname,0,0,8,0,South America,586634
4952,Suriname,0,0,8,0,South America,586634
4953,Suriname,2,0,10,0,South America,586634
4954,Suriname,0,0,10,0,South America,586634
4955,Suriname,0,0,10,0,South America,586634
4956,Suriname,0,1,10,1,South America,586634
4957,Suriname,0,0,10,1,South America,586634
4958,Suriname,0,0,10,1,South America,586634
4959,Swaziland,1,0,1,0,Africa,1160164
4960,Swaziland,0,0,1,0,Africa,1160164
4961,Swaziland,0,0,1,0,Africa,1160164
4962,Swaziland,0,0,1,0,Africa,1160164
4963,Swaziland,0,0,1,0,Africa,1160164
4964,Swaziland,0,0,1,0,Africa,1160164
4965,Swaziland,0,0,1,0,Africa,1160164
4966,Swaziland,0,0,1,0,Africa,1160164
4967,Swaziland,3,0,4,0,Africa,1160164
4968,Swaziland,0,0,4,0,Africa,1160164
4969,Swaziland,0,0,4,0,Africa,1160164
4970,Swaziland,0,0,4,0,Africa,1160164
4971,Swaziland,2,0,6,0,Africa,1160164
4972,Swaziland,3,0,9,0,Africa,1160164
4973,Swaziland,0,0,9,0,Africa,1160164
4974,Swaziland,0,0,9,0,Africa,1160164
4975,Swaziland,0,0,9,0,Africa,1160164
4976,Swaziland,0,0,9,0,Africa,1160164
4977,Swaziland,0,0,9,0,Africa,1160164
4978,Swaziland,0,0,9,0,Africa,1160164
4979,Swaziland,0,0,9,0,Africa,1160164
4980,Swaziland,0,0,9,0,Africa,1160164
4981,Swaziland,0,0,9,0,Africa,1160164
4982,Sweden,1,0,1,0,Europe,10099270
4983,Sweden,0,0,1,0,Europe,10099270
4984,Sweden,0,0,1,0,Europe,10099270
4985,Sweden,0,0,1,0,Europe,10099270
4986,Sweden,0,0,1,0,Europe,10099270
4987,Sweden,0,0,1,0,Europe,10099270
4988,Sweden,0,0,1,0,Europe,10099270
4989,Sweden,0,0,1,0,Europe,10099270
4990,Sweden,0,0,1,0,Europe,10099270
