,Country Name,total_cases,total_deaths,continent,population,Year,Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],"Current health expenditure per capita, PPP (current international $) [SH.XPD.CHEX.PP.CD]",Diabetes prevalence (% of population ages 20 to 79) [SH.STA.DIAB.ZS],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Labor force, total [SL.TLF.TOTL.IN]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]",Net migration [SM.POP.NETM],People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],People using at least basic sanitation services (% of population) [SH.STA.BASS.ZS],Rural population (% of total population) [SP.RUR.TOTL.ZS],"School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, tertiary (% gross) [SE.TER.ENRR]","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age) [SH.ALC.PCAP.LI]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Time Code,"Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Domestic general government health expenditure (% of GDP) [SH.XPD.GHED.GD.ZS],Domestic general government health expenditure (% of general government expenditure) [SH.XPD.GHED.GE.ZS],Domestic general government health expenditure (% of current health expenditure) [SH.XPD.GHED.CH.ZS],Domestic general government health expenditure per capita (current US$) [SH.XPD.GHED.PC.CD],"Domestic general government health expenditure per capita, PPP (current international $) [SH.XPD.GHED.PP.CD]",Domestic private health expenditure (% of current health expenditure) [SH.XPD.PVTD.CH.ZS],Domestic private health expenditure per capita (current US$) [SH.XPD.PVTD.PC.CD],"Domestic private health expenditure per capita, PPP (current international $) [SH.XPD.PVTD.PP.CD]",Population density (people per sq. km of land area) [EN.POP.DNST],Land area (sq. km) [AG.LND.TOTL.K2],Urban land area (sq. km) [AG.LND.TOTL.UR.K2],Population in largest city [EN.URB.LCTY],"Age dependency ratio, old (% of working-age population) [SP.POP.DPND.OL]",Age dependency ratio (% of working-age population) [SP.POP.DPND],Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN],Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD],2week,3week,4week,5week,6week
132,Austria,4486,25,Europe,9006400,2020,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,YR2018,21.4360478032517,10.3966169059277,7.52637535333633,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.206926667578,82522.998046875,8568.158203,1900547,28.4878923188851,49.9239401221367,38747.991332317,7.47898277616151,101.29,False,True,True,False,False
133,Austria,5282,30,Europe,9006400,2020,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,YR2018,21.4360478032517,10.3966169059277,7.52637535333633,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.206926667578,82522.998046875,8568.158203,1900547,28.4878923188851,49.9239401221367,38747.991332317,7.47898277616151,101.29,False,True,True,False,False
134,Austria,5888,34,Europe,9006400,2020,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,YR2018,21.4360478032517,10.3966169059277,7.52637535333633,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.206926667578,82522.998046875,8568.158203,1900547,28.4878923188851,49.9239401221367,38747.991332317,7.47898277616151,101.29,False,True,True,False,False
135,Austria,7029,52,Europe,9006400,2020,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,YR2018,21.4360478032517,10.3966169059277,7.52637535333633,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.206926667578,82522.998046875,8568.158203,1900547,28.4878923188851,49.9239401221367,38747.991332317,7.47898277616151,101.29,False,True,True,False,False
136,Austria,7697,68,Europe,9006400,2020,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,YR2018,21.4360478032517,10.3966169059277,7.52637535333633,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.206926667578,82522.998046875,8568.158203,1900547,28.4878923188851,49.9239401221367,38747.991332317,7.47898277616151,101.29,False,True,True,False,False
137,Austria,8291,68,Europe,9006400,2020,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,YR2018,21.4360478032517,10.3966169059277,7.52637535333633,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.206926667578,82522.998046875,8568.158203,1900547,28.4878923188851,49.9239401221367,38747.991332317,7.47898277616151,101.29,False,False,True,False,False
138,Austria,8813,86,Europe,9006400,2020,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,YR2018,21.4360478032517,10.3966169059277,7.52637535333633,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.206926667578,82522.998046875,8568.158203,1900547,28.4878923188851,49.9239401221367,38747.991332317,7.47898277616151,101.29,False,False,True,False,False
139,Austria,9618,108,Europe,9006400,2020,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,YR2018,21.4360478032517,10.3966169059277,7.52637535333633,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.206926667578,82522.998046875,8568.158203,1900547,28.4878923188851,49.9239401221367,38747.991332317,7.47898277616151,101.29,False,False,True,False,False
140,Austria,10182,128,Europe,9006400,2020,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,YR2018,21.4360478032517,10.3966169059277,7.52637535333633,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.206926667578,82522.998046875,8568.158203,1900547,28.4878923188851,49.9239401221367,38747.991332317,7.47898277616151,101.29,False,False,True,False,False
141,Austria,10711,146,Europe,9006400,2020,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,YR2018,21.4360478032517,10.3966169059277,7.52637535333633,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.206926667578,82522.998046875,8568.158203,1900547,28.4878923188851,49.9239401221367,38747.991332317,7.47898277616151,101.29,False,False,True,False,False
142,Austria,11129,158,Europe,9006400,2020,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,YR2018,21.4360478032517,10.3966169059277,7.52637535333633,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.206926667578,82522.998046875,8568.158203,1900547,28.4878923188851,49.9239401221367,38747.991332317,7.47898277616151,101.29,False,False,True,False,False
143,Austria,11525,168,Europe,9006400,2020,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,YR2018,21.4360478032517,10.3966169059277,7.52637535333633,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.206926667578,82522.998046875,8568.158203,1900547,28.4878923188851,49.9239401221367,38747.991332317,7.47898277616151,101.29,False,False,True,False,False
146,Bahrain,109,0,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,True,True,True,False,False
147,Bahrain,110,0,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,True,True,True,False,False
148,Bahrain,162,0,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,True,True,True,False,False
149,Bahrain,162,0,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,True,True,True,False,False
150,Bahrain,210,0,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,True,True,True,False,False
151,Bahrain,211,0,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,True,True,True,False,False
152,Bahrain,214,0,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,True,True,True,False,False
153,Bahrain,221,1,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,True,True,True,False,False
154,Bahrain,237,1,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,True,True,True,False,False
155,Bahrain,256,1,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,True,True,True,False,False
156,Bahrain,269,1,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,True,True,True,False,False
157,Bahrain,285,1,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,True,True,True,False,False
158,Bahrain,306,1,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,True,True,True,False,False
159,Bahrain,334,2,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,True,True,True,False,False
160,Bahrain,339,2,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,False,True,True,False,False
161,Bahrain,390,3,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,False,True,True,False,False
162,Bahrain,419,3,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,False,True,True,False,False
163,Bahrain,458,4,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,False,True,True,False,False
164,Bahrain,466,4,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,False,True,True,False,False
165,Bahrain,473,4,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,False,True,True,False,False
166,Bahrain,500,4,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,False,True,True,False,False
167,Bahrain,515,4,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,False,False,True,False,False
168,Bahrain,567,4,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,False,False,True,False,False
169,Bahrain,569,4,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,False,False,True,False,False
170,Bahrain,643,4,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,False,False,True,False,False
171,Bahrain,643,4,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,False,False,True,False,False
172,Bahrain,688,4,Asia,1701583,2020,99.7,1099.36229078,1866.29732036,15.4,77.032,923068,97.46419,99.6872,239000,100,100,10.713,99.36305,98.59907,50.4819,1.9,89.287,YR2018,24.5843756991478,4.74810488522053,2.75286287069321,8.49383771419525,57.9781413078308,653.521667480469,1313.36791992188,42.0208990573883,473.653839111328,951.891540527344,2017.27369979138,778.000030517578,549.2779541,564631,3.09801289482783,27.6823885939756,20264.0552865819,9.35537501784134,200.76,False,False,True,False,False
